   DATE        X           sigma      Y         sigma 
53062.2660     -0.067      0.024     -0.240      0.026 
53066.2080     -0.029      0.014     -0.072      0.011 
53068.2500      0.146      0.009     -0.033      0.009 
53069.2680      0.047      0.023     -0.204      0.022 
53073.2090     -0.015      0.011      0.000      0.011 
53074.2370     -0.211      0.015     -0.284      0.020 
53076.2690     -0.192      0.024     -0.075      0.028 
53080.2090      0.038      0.023      0.045      0.020 
53082.2450     -0.045      0.133     -0.077      0.107 
53083.2740     -0.070      0.026     -0.056      0.031 
53087.2030     -0.117      0.017     -0.013      0.016 
53090.2690      0.055      0.027     -0.079      0.030 
53094.2110     -0.091      0.013     -0.043      0.013 
53097.2720      0.024      0.018     -0.097      0.022 
53101.2060     -0.105      0.014     -0.079      0.014 
53103.2730     -0.127      0.018     -0.027      0.018 
53108.2140     -0.051      0.013      0.106      0.011 
53109.2490     -0.053      0.010     -0.021      0.012 
53110.2600      0.119      0.166      0.154      0.146 
53111.2740     -0.034      0.021      0.186      0.024 
53115.2300      0.191      0.017      0.199      0.021 
53118.2730      0.130      0.019      0.112      0.025 
53122.2070      0.046      0.016      0.102      0.019 
53125.2740      0.183      0.021      0.162      0.023 
53129.2120      0.069      0.010      0.037      0.010 
53131.2460      0.179      0.009     -0.147      0.008 
53132.2780      0.094      0.028     -0.120      0.028 
53136.2330      0.128      0.008      0.018      0.009 
53137.2220      0.021      0.012     -0.108      0.013 
53138.2530     -0.149      0.067      0.157      0.073 
53139.2760      0.147      0.026      0.074      0.028 
53143.1970      0.036      0.010      0.023      0.010 
53145.2760      0.003      0.032     -0.297      0.036 
53150.2120      0.130      0.017      0.113      0.022 
53153.2610      0.261      0.024     -0.152      0.028 
53158.2130      0.074      0.018     -0.006      0.022 
53160.2800      0.095      0.021      0.096      0.026 
53164.2090     -0.087      0.022      0.110      0.023 
53167.2740      0.211      0.039      0.147      0.047 
53171.2050      0.218      0.021      0.142      0.021 
53172.2400     -0.148      0.032      0.162      0.035 
53173.2430     -0.170      0.051      0.033      0.053 
53174.2650     -0.025      0.034      0.047      0.038 
53178.2120      0.229      0.034     -0.090      0.034 
53181.2740     -0.025      0.020     -0.164      0.021 
53185.2070      0.076      0.021      0.095      0.021 
53188.2820      0.102      0.025     -0.149      0.029 
53193.2070      0.050      0.015     -0.141      0.016 
53194.2460      0.082      0.056     -0.064      0.048 
53195.2740      0.244      0.029     -0.028      0.028 
53199.2290      0.036      0.020      0.007      0.019 
53201.2530      0.032      0.009     -0.153      0.011 
53202.2720      0.108      0.019     -0.155      0.018 
53206.2090      0.105      0.015      0.075      0.014 
53207.2290      0.085      0.038     -0.042      0.035 
53209.2770      0.166      0.047     -0.194      0.037 
53213.2110      0.052      0.027      0.119      0.023 
53215.2520      0.524      0.144     -0.048      0.133 
53216.2730      0.165      0.030     -0.206      0.022 
53220.2130      0.033      0.015     -0.076      0.015 
53223.2670      0.087      0.039      0.034      0.031 
53227.2260      0.170      0.018      0.102      0.016 
53234.2140      0.201      0.018     -0.055      0.015 
53235.2280      0.049      0.044     -0.350      0.037 
53237.2780      0.147      0.028     -0.109      0.027 
53241.2280      0.093      0.017     -0.151      0.016 
53243.2490      0.137      0.008     -0.178      0.008 
53244.2660      0.014      0.028     -0.111      0.027 
53248.2150      0.317      0.029     -0.046      0.026 
53251.2720      0.086      0.026     -0.158      0.028 
53256.2070     -0.095      0.023     -0.071      0.020 
53258.2720      0.158      0.029      0.031      0.028 
53262.2300      0.155      0.022     -0.167      0.027 
53263.2260      0.277      0.058     -0.166      0.071 
53265.2720      0.078      0.030     -0.043      0.032 
53269.2100      0.129      0.024      0.077      0.027 
53272.2750      0.097      0.042     -0.162      0.051 
53276.1990      0.016      0.018     -0.058      0.020 
53279.2660     -0.050      0.026     -0.274      0.028 
53283.2080      0.144      0.014     -0.030      0.012 
53284.2260      0.098      0.021      0.026      0.021 
53285.2500      0.185      0.010     -0.209      0.009 
53286.2760      0.291      0.030     -0.104      0.034 
53290.2110      0.117      0.012     -0.140      0.011 
53292.2470      0.194      0.083     -0.033      0.073 
53293.2730      0.207      0.029      0.088      0.031 
53297.2150      0.169      0.015     -0.083      0.014 
53300.2660      0.267      0.040     -0.036      0.041 
53304.2300      0.129      0.025     -0.230      0.031 
53306.2480      0.035      0.028     -0.142      0.030 
53307.2700      0.089      0.038     -0.129      0.034 
53311.2090      0.132      0.034     -0.095      0.036 
53314.2710      0.014      0.022     -0.237      0.027 
53318.2040      0.132      0.037     -0.346      0.039 
53321.2720      0.035      0.044     -0.105      0.042 
53325.2180      0.164      0.037     -0.049      0.044 
53326.2240      0.130      0.048     -0.330      0.044 
53328.2710      0.074      0.035     -0.244      0.036 
53332.2070      0.104      0.043     -0.202      0.044 
53333.2810      0.192      0.119      0.145      0.101 
53339.2140      0.189      0.024     -0.057      0.021 
53341.2520      0.141      0.007     -0.245      0.007 
53342.2720      0.129      0.030     -0.549      0.031 
53346.2240      0.453      0.050     -0.191      0.051 
53347.2250      0.071      0.052     -0.216      0.054 
53348.2500     -0.219      0.211     -0.419      0.218 
53349.2780      0.382      0.093     -0.454      0.080 
53353.2110      0.107      0.011     -0.368      0.014 
53356.2740      0.144      0.017     -0.299      0.016 
53360.2030     -0.050      0.021     -0.384      0.024 
53362.2720      0.121      0.024     -0.081      0.023 
53367.2320     -0.109      0.038     -0.181      0.031 
53369.2730      0.087      0.020     -0.388      0.019 
53374.2100     -0.039      0.021     -0.413      0.020 
53377.2670     -0.036      0.022     -0.312      0.022 
53381.2100      0.065      0.015     -0.348      0.014 
53383.2450      0.126      0.053     -0.467      0.073 
53384.2760     -0.007      0.026     -0.346      0.022 
53389.2090     -0.085      0.014     -0.298      0.014 
53390.2480     -0.075      0.015     -0.342      0.016 
53391.2740      0.254      0.029     -0.398      0.026 
53395.2070     -0.070      0.014     -0.304      0.017 
53398.2660      0.142      0.028     -0.227      0.033 
53402.2140      0.004      0.023     -0.162      0.026 
53403.2330      0.016      0.040     -0.169      0.039 
53405.2720      0.030      0.029     -0.566      0.028 
53409.2140     -0.013      0.020     -0.354      0.016 
53410.2350     -0.162      0.026     -0.239      0.024 
53411.2540      0.095      0.011     -0.274      0.011 
53412.2710     -0.097      0.021     -0.184      0.023 
53416.2080     -0.065      0.017     -0.286      0.014 
53418.2550      0.006      0.291     -0.565      0.344 
53419.2710     -0.006      0.023     -0.432      0.022 
53423.2070      0.014      0.017     -0.263      0.015 
53426.2680     -0.096      0.025     -0.308      0.023 
53430.2080     -0.100      0.020     -0.377      0.018 
53433.2700     -0.104      0.027     -0.457      0.027 
53437.2170      0.095      0.018     -0.318      0.019 
53440.2760     -0.127      0.021     -0.157      0.022 
53444.2090     -0.088      0.015     -0.136      0.017 
53446.2500     -0.101      0.038     -0.295      0.028 
53447.2690      0.089      0.023     -0.368      0.022 
53451.2200     -0.111      0.012     -0.244      0.011 
53453.2630     -0.137      0.034     -0.204      0.029 
53458.2060     -0.138      0.017     -0.218      0.016 
53460.2510     -0.145      0.032     -0.342      0.034 
53461.2740      0.050      0.022     -0.261      0.023 
53465.2170     -0.152      0.019     -0.254      0.023 
53467.2480     -0.001      0.071     -0.436      0.074 
53468.2700     -0.059      0.019     -0.232      0.020 
53472.2080     -0.165      0.015     -0.297      0.015 
53475.2720     -0.109      0.022     -0.064      0.023 
53479.2090     -0.051      0.011     -0.076      0.011 
53481.2410     -0.182      0.102     -0.239      0.075 
53482.2660     -0.087      0.018     -0.267      0.020 
53486.2090     -0.055      0.010     -0.114      0.009 
53488.2520      0.042      0.012     -0.014      0.009 
53489.2740      0.014      0.018     -0.267      0.020 
53493.2100     -0.010      0.010     -0.140      0.009 
53496.2700     -0.119      0.020     -0.080      0.025 
53500.2020      0.129      0.021      0.081      0.021 
53503.2730      0.095      0.018     -0.032      0.022 
53507.2070     -0.028      0.018     -0.153      0.022 
53509.2570     -0.277      0.017     -0.280      0.018 
53510.2670     -0.050      0.017     -0.184      0.020 
53514.2070     -0.132      0.016     -0.070      0.015 
53516.2560     -0.148      0.255     -0.452      0.234 
53517.2780      0.061      0.019     -0.304      0.021 
53522.2120     -0.171      0.020     -0.212      0.024 
53524.2730     -0.061      0.018     -0.147      0.023 
53528.2060     -0.267      0.016      0.062      0.017 
53531.2750     -0.137      0.032     -0.055      0.032 
53535.2120     -0.036      0.018     -0.037      0.016 
53538.2740     -0.047      0.016     -0.033      0.020 
53542.2090     -0.055      0.013      0.005      0.013 
53543.2330     -0.077      0.017     -0.169      0.019 
53545.2700      0.023      0.017     -0.116      0.019 
53549.2080     -0.041      0.011      0.004      0.013 
53550.2230      0.111      0.029      0.037      0.025 
53551.2560     -0.141      0.009     -0.122      0.012 
53552.2720      0.061      0.024     -0.141      0.025 
53557.2080      0.039      0.018     -0.092      0.019 
53559.2720      0.213      0.019     -0.016      0.021 
53560.3170      0.026      0.021      0.329      0.024 
53561.3600      0.249      0.023      0.075      0.029 
53563.2090      0.012      0.020     -0.055      0.020 
53564.2320      0.147      0.019     -0.206      0.019 
53566.2710     -0.024      0.018     -0.002      0.017 
53570.2100     -0.010      0.009     -0.056      0.012 
53572.4710      0.069      0.030      0.177      0.019 
53573.2750      0.036      0.016     -0.077      0.015 
53577.2090     -0.048      0.011     -0.026      0.012 
53580.2700     -0.070      0.026      0.025      0.026 
53584.2070      0.032      0.018      0.048      0.022 
53587.2750      0.319      0.020      0.085      0.022 
53591.1970      0.162      0.021     -0.002      0.017 
53594.2750      0.073      0.032      0.092      0.029 
53598.2270      0.058      0.022     -0.114      0.023 
53600.2530      0.046      0.017     -0.016      0.017 
53601.2610      0.259      0.018     -0.017      0.015 
53605.2110      0.268      0.034     -0.154      0.031 
53607.2510      0.012      0.012      0.045      0.014 
53608.2720      0.149      0.020      0.035      0.017 
53612.2130      0.216      0.023      0.043      0.022 
53615.2760      0.126      0.019      0.002      0.018 
53620.2050      0.070      0.043     -0.081      0.037 
53622.2730      0.090      0.020     -0.125      0.017 
53626.1990      0.228      0.008     -0.057      0.008 
53627.1980      0.285      0.012      0.010      0.013 
53628.1950      0.056      0.009     -0.062      0.009 
53629.1940      0.105      0.008     -0.116      0.009 
53630.1970      0.106      0.007     -0.056      0.007 
53631.1950      0.106      0.007     -0.028      0.007 
53632.1990      0.126      0.007     -0.001      0.007 
53633.2000      0.102      0.008      0.030      0.008 
53634.2130      0.076      0.012     -0.063      0.011 
53635.1990      0.248      0.007     -0.023      0.007 
53636.1980      0.244      0.008     -0.033      0.008 
53637.1960      0.189      0.009      0.072      0.009 
53638.1940      0.197      0.009      0.006      0.008 
53639.1950      0.165      0.009     -0.102      0.008 
53640.2010      0.218      0.009      0.057      0.009 
53642.2590      0.175      0.013     -0.057      0.012 
53643.2780      0.290      0.024      0.073      0.023 
53647.2070      0.339      0.030      0.033      0.028 
53649.2520      0.547      0.456      0.130      0.457 
53650.2720      0.266      0.018      0.042      0.020 
