   DATE        X           sigma      Y         sigma 
55881.2300      0.350      0.041      0.033      0.040 
55883.2700      0.658      0.055      0.357      0.064 
55887.2070      0.282      0.020     -0.093      0.021 
55894.2080      0.297      0.022      0.052      0.019 
55895.2290      0.113      0.214     -0.102      0.227 
55897.2700      0.350      0.042     -0.172      0.038 
55901.2080      0.317      0.024      0.055      0.022 
55902.2290      0.449      0.035     -0.027      0.037 
55904.2700      0.272      0.123      0.006      0.133 
55908.2080      0.375      0.025     -0.008      0.026 
55911.2700      0.193      0.092     -0.188      0.098 
55915.2080      0.385      0.040     -0.071      0.040 
55916.2300      0.262      0.015     -0.211      0.015 
55917.2710      0.248      0.059     -0.029      0.058 
55923.2080      0.141      0.048     -0.077      0.050 
55925.2700      0.398      0.042     -0.156      0.039 
55932.2710      0.413      0.050     -0.167      0.044 
55936.2070      0.355      0.023     -0.250      0.019 
55939.2710      0.236      0.040     -0.496      0.038 
55944.2070      0.239      0.021     -0.472      0.021 
55946.3850      0.266      0.033     -0.313      0.043 
55950.2080      0.177      0.034     -0.487      0.033 
55951.2290      0.237      0.019     -0.255      0.018 
55957.2090      0.338      0.044     -0.227      0.038 
55960.2710      0.206      0.037     -0.296      0.033 
55964.2090      0.279      0.025     -0.320      0.025 
55966.2500      0.198      0.022     -0.397      0.022 
55967.2720      0.350      0.044     -0.503      0.051 
55971.2080      0.155      0.036     -0.404      0.036 
55972.2290      0.168      0.059     -0.269      0.059 
55973.2490      0.089      0.137     -0.504      0.131 
55974.2700      0.238      0.062     -0.164      0.070 
55979.2080      0.075      0.075     -0.475      0.062 
55981.2710      0.235      0.079     -0.477      0.076 
55985.2080      0.325      0.052     -0.554      0.056 
55988.2690      0.233      0.077     -0.183      0.067 
55992.2080      0.243      0.036     -0.494      0.034 
55995.2780      0.160      0.049     -0.343      0.046 
56000.2080      0.096      0.043     -0.485      0.044 
56002.2710      0.064      0.060     -0.596      0.064 
56006.2080      0.192      0.040     -0.332      0.048 
56009.2720     -0.070      0.085     -0.348      0.094 
56013.2070      0.451      0.746     -0.478      0.745 
56016.2700      0.241      0.116     -0.720      0.124 
56020.2090      0.104      0.032     -0.436      0.026 
56021.2490      0.077      0.023     -0.426      0.024 
56022.2700      0.069      0.142     -0.088      0.150 
56028.2090      0.158      0.039     -0.424      0.045 
56030.2710     -0.061      0.095     -0.332      0.107 
56034.2080      0.079      0.046     -0.364      0.055 
56036.2500      0.080      0.018     -0.454      0.019 
56037.2710      0.022      0.048     -0.508      0.049 
56044.2680      0.415      0.119     -0.283      0.109 
56050.2080     -0.026      0.034     -0.353      0.031 
56051.2680     -0.085      0.041     -0.580      0.040 
56055.2080     -0.056      0.038     -0.543      0.032 
56056.2310     -0.290      0.054     -0.229      0.061 
56058.2690     -0.123      0.030     -0.386      0.029 
56062.2090     -0.095      0.021     -0.570      0.021 
56065.2710     -0.149      0.059     -0.404      0.047 
56069.2080     -0.191      0.026     -0.363      0.023 
56072.2700     -0.103      0.037     -0.405      0.039 
56077.2090     -0.225      0.168     -0.449      0.182 
56078.2500     -0.126      0.038     -0.487      0.044 
56079.2710     -0.168      0.029     -0.428      0.026 
56084.2090     -0.311      0.023     -0.471      0.026 
56086.2720     -0.306      0.033     -0.420      0.035 
56091.2070     -0.331      0.064     -0.461      0.085 
56093.2700     -0.099      0.035     -0.250      0.035 
56097.2070     -0.172      0.039     -0.467      0.037 
56098.2500     -0.155      0.131     -0.126      0.154 
56100.2700     -0.352      0.070     -0.266      0.068 
56104.2080     -0.270      0.033     -0.371      0.037 
56106.2500     -0.088      0.030     -0.311      0.029 
56107.2720     -0.248      0.036     -0.374      0.033 
56111.2080     -0.221      0.039     -0.368      0.037 
56114.2710     -0.254      0.043     -0.348      0.036 
56118.2090     -0.302      0.083     -0.477      0.083 
56119.2310     -0.238      0.039     -0.215      0.039 
56121.2710     -0.253      0.024     -0.385      0.024 
56125.2080     -0.232      0.032     -0.110      0.031 
56128.2710     -0.172      0.033     -0.177      0.032 
56132.2080     -0.203      0.036     -0.399      0.033 
56135.2700     -0.241      0.076     -0.230      0.077 
56139.2080     -0.234      0.038     -0.314      0.035 
56142.2720     -0.313      0.040     -0.091      0.037 
56146.2080     -0.343      0.038     -0.118      0.036 
56149.2710     -0.272      0.113     -0.199      0.114 
56153.2080     -0.145      0.028     -0.238      0.025 
56156.2710     -0.225      0.037     -0.196      0.040 
56162.2500     -0.303      0.024     -0.088      0.022 
56163.2710     -0.262      0.041     -0.106      0.041 
56167.2070     -0.440      0.030      0.022      0.029 
56168.2280     -0.339      0.045     -0.082      0.054 
56170.2720     -0.272      0.218     -0.017      0.198 
56177.2710     -0.102      0.041     -0.151      0.040 
56181.2070     -0.215      0.023     -0.124      0.024 
56184.2700     -0.179      0.038     -0.036      0.038 
56188.2080     -0.242      0.023     -0.076      0.023 
56191.2700     -0.092      0.030      0.045      0.033 
56195.2080     -0.223      0.025     -0.111      0.029 
56196.2290     -0.130      0.034     -0.015      0.037 
56198.2720     -0.078      0.141      0.121      0.147 
56202.2080     -0.167      0.028      0.023      0.029 
56203.2250      0.064      0.042      0.079      0.035 
56204.2500     -0.192      0.022     -0.012      0.022 
56205.2710     -0.206      0.035      0.132      0.042 
56211.2080     -0.168      0.040      0.193      0.043 
56212.2710     -0.121      0.028      0.047      0.028 
56216.2080     -0.091      0.029      0.064      0.027 
56219.2710      0.003      0.027      0.066      0.025 
56223.2080     -0.055      0.025      0.062      0.027 
56226.2720     -0.123      0.061      0.100      0.054 
56230.2080      0.072      0.048      0.228      0.062 
56233.2720      0.085      0.024      0.112      0.023 
56237.2070      0.156      0.060     -0.022      0.051 
56239.2510      0.039      0.111     -0.120      0.123 
56240.2690      0.114      0.034     -0.097      0.030 
56244.2080      0.035      0.056      0.090      0.058 
56246.2500     -0.113      0.130     -0.060      0.123 
56247.2710     -0.017      0.055      0.128      0.052 
56251.2070     -0.024      0.025      0.090      0.025 
56252.2670      0.173      0.107     -0.002      0.094 
56258.2070      0.159      0.050      0.220      0.048 
56259.2280      0.080      0.024      0.180      0.027 
56261.2710      0.275      0.034      0.111      0.034 
56265.2070      0.128      0.047      0.216      0.044 
56267.2510     -0.022      0.030      0.086      0.028 
56268.2710      0.054      0.047     -0.121      0.046 
56272.2090      0.081      0.040      0.157      0.041 
56273.2300      0.284      0.047      0.274      0.049 
56280.2080      0.163      0.042      0.101      0.039 
56282.2690      0.239      0.039      0.026      0.038 
56288.2080      0.182      0.052      0.173      0.050 
56289.2720      0.042      0.107      0.039      0.097 
56295.2090      0.275      0.047      0.062      0.040 
56296.2710      0.117      0.032     -0.025      0.035 
56300.2080      0.144      0.027     -0.048      0.027 
56302.2510      0.192      0.027      0.020      0.026 
56303.2710      0.240      0.034      0.029      0.033 
56308.2080      0.194      0.029      0.012      0.028 
56310.2710      0.100      0.039     -0.082      0.041 
56315.2080      0.276      0.029     -0.034      0.029 
56317.2710      0.066      0.063     -0.211      0.076 
56321.2080      0.208      0.027     -0.121      0.024 
56322.2280      0.108      0.029     -0.151      0.029 
56324.2710      0.263      0.042     -0.334      0.043 
56328.2080      0.191      0.029     -0.290      0.031 
56331.2700      0.137      0.044     -0.273      0.045 
56335.1870      0.305      0.207     -0.449      0.214 
56336.2080      0.266      0.047     -0.329      0.042 
56338.2710      0.054      0.037     -0.126      0.038 
56342.2080      0.327      0.077     -0.306      0.072 
56343.2290      0.161      0.066     -0.269      0.068 
56344.2620      0.573      0.548     -0.166      0.722 
56345.2700      0.179      0.056     -0.298      0.049 
56349.2080      0.036      0.047     -0.294      0.041 
56352.2660      0.247      0.047     -0.424      0.050 
56356.2070      0.173      0.023     -0.395      0.025 
56359.2710      0.100      0.050      0.047      0.054 
56364.2080      0.255      0.041     -0.150      0.044 
56366.2710      0.249      0.050     -0.348      0.045 
56370.2080      0.327      0.089     -0.409      0.088 
56372.2490      0.390      0.314      0.872      0.325 
56373.2700      0.103      0.040     -0.071      0.041 
56376.8320      0.358      0.299      0.096      0.289 
56378.2710      0.009      0.037     -0.311      0.036 
56385.2080      0.286      0.028     -0.260      0.027 
56387.2700      0.254      0.057     -0.108      0.056 
56391.2080      0.179      0.031     -0.283      0.031 
56392.2290      0.111      0.022     -0.272      0.018 
56393.2510      0.230      0.031     -0.360      0.032 
56394.2710      0.314      0.037     -0.298      0.032 
56399.2080      0.219      0.054     -0.398      0.051 
56401.2710      0.186      0.046     -0.189      0.054 
56405.2070      0.193      0.027     -0.382      0.027 
56406.2280      0.002      0.089     -0.152      0.093 
56408.2700      0.021      0.061     -0.422      0.066 
56412.2080      0.209      0.046     -0.413      0.045 
56415.2770      0.022      0.044     -0.252      0.044 
56419.0000      0.435      0.095     -0.463      0.103 
56420.2080      0.051      0.045     -0.203      0.048 
56422.2770     -0.042      0.073     -0.628      0.076 
56426.2080      0.202      0.036     -0.214      0.034 
56427.2290     -0.087      0.028     -0.256      0.024 
56429.2720      0.052      0.060     -0.440      0.061 
56433.1860      0.430      0.141     -0.646      0.161 
56434.2080      0.109      0.098     -0.471      0.097 
56436.2700      0.011      0.161     -0.103      0.195 
56441.2070     -0.027      0.064     -0.377      0.059 
56443.2710      0.022      0.063     -0.342      0.054 
56447.2080      0.060      0.034     -0.256      0.034 
56450.2700     -0.017      0.045     -0.286      0.051 
56454.2070      0.097      0.040     -0.318      0.050 
56457.2700      0.038      0.053     -0.412      0.049 
56461.2080     -0.126      0.081     -0.519      0.067 
56463.2510      0.068      0.040     -0.322      0.040 
56464.2710     -0.110      0.044     -0.417      0.040 
56468.2080     -0.221      0.046     -0.457      0.037 
56469.2290     -0.183      0.079     -0.090      0.080 
56470.2500     -0.079      0.041     -0.259      0.034 
56471.2700      0.073      0.038     -0.357      0.038 
56475.2080     -0.104      0.026     -0.326      0.024 
56476.2700     -0.127      0.059     -0.342      0.059 
56477.7930     -0.006      0.072     -0.616      0.073 
56482.2070      0.027      0.037     -0.376      0.035 
56485.2690      0.097      0.067     -0.306      0.060 
56490.2070     -0.115      0.032     -0.437      0.030 
56492.2710     -0.125      0.052     -0.216      0.052 
56496.2080     -0.082      0.041     -0.275      0.043 
56497.2280     -0.147      0.077     -0.266      0.090 
56498.2510     -0.244      0.031     -0.324      0.030 
56499.2710      0.000      0.068     -0.299      0.068 
56503.2110     -0.075      0.078     -0.224      0.079 
56504.2300      0.175      0.158     -0.805      0.156 
56506.2710     -0.285      0.053     -0.151      0.049 
56510.2080     -0.212      0.037     -0.310      0.033 
56511.7880     -0.808      0.165     -0.173      0.181 
56513.2700     -0.330      0.044     -0.257      0.045 
56517.2080     -0.327      0.041     -0.346      0.040 
56518.2720     -0.128      0.045     -0.207      0.043 
56524.2080     -0.252      0.040     -0.406      0.038 
56526.2490     -0.270      0.057     -0.430      0.065 
56527.2700     -0.254      0.044     -0.268      0.039 
56531.2070     -0.199      0.078     -0.164      0.065 
56533.2520     -0.294      0.125     -0.261      0.110 
56534.2710     -0.188      0.042     -0.214      0.044 
