   DATE        X           sigma      Y         sigma 
51360.2690      0.029      0.067      0.014      0.064 
51366.2500      0.087      0.074     -0.140      0.076 
51373.2490     -0.039      0.051      0.016      0.056 
51374.2690      0.028      0.096      0.164      0.098 
51379.0810      0.035      0.095      0.095      0.090 
51380.2490     -0.138      0.079      0.120      0.067 
51385.8420      0.444      0.325     -0.492      0.277 
51387.2490     -0.086      0.071     -0.053      0.072 
51388.2690     -0.282      0.159     -0.052      0.146 
51393.0830      0.024      0.020     -0.119      0.022 
51394.2510     -0.109      0.064     -0.238      0.060 
51400.0830      0.221      0.106     -0.068      0.089 
51401.2490      0.098      0.106     -0.092      0.089 
51402.2690      0.186      0.105     -0.156      0.097 
51408.2500      0.041      0.075     -0.009      0.062 
51414.1650      0.036      0.079      0.260      0.084 
51415.2500      0.164      0.076     -0.195      0.067 
51422.2500      0.111      0.067     -0.215      0.060 
51429.2490      0.182      0.065      0.349      0.075 
51436.2500      0.063      0.070     -0.276      0.069 
51442.0830      0.084      0.076     -0.204      0.059 
51443.2490      0.205      0.066      0.043      0.053 
51449.1680      0.001      0.125     -0.334      0.158 
51450.2500     -0.062      0.070     -0.184      0.072 
51456.1660      0.145      0.061      0.100      0.071 
51457.2490      0.168      0.063     -0.026      0.068 
51462.9990     -0.016      0.158     -0.314      0.131 
51464.2500      0.093      0.068      0.028      0.066 
51471.2490      0.209      0.071     -0.054      0.079 
51477.0830      0.147      0.081     -0.135      0.082 
51478.2510      0.009      0.076     -0.118      0.078 
51484.0830      0.033      0.092     -0.052      0.108 
51485.2490      0.057      0.065      0.083      0.070 
51486.2700      0.155      0.049      0.052      0.057 
51487.2900      0.092      0.083     -0.011      0.070 
51492.2500      0.063      0.063     -0.115      0.063 
51498.0840      0.186      0.054     -0.007      0.044 
51499.2490      0.076      0.069     -0.164      0.067 
51506.2500      0.148      0.069     -0.211      0.070 
51513.2470      0.116      0.077     -0.076      0.075 
51519.0830      0.149      0.054     -0.024      0.075 
51520.2500      0.065      0.057     -0.007      0.061 
51525.9990     -0.028      0.091     -0.148      0.113 
51527.2490      0.186      0.055     -0.030      0.055 
51528.2690      0.237      0.089     -0.164      0.100 
51533.0850     -0.044      0.020     -0.158      0.017 
51534.2510      0.162      0.084     -0.279      0.084 
51541.2490      0.211      0.074     -0.060      0.066 
51542.2690     -0.074      0.061     -0.006      0.048 
51548.2500      0.076      0.080     -0.182      0.071 
51554.0830      0.216      0.076     -0.052      0.083 
51555.2500      0.094      0.066     -0.170      0.070 
51556.2700     -0.050      0.074      0.075      0.075 
51562.2500      0.053      0.074     -0.089      0.074 
51569.2490      0.156      0.071     -0.131      0.076 
51570.9990     -0.191      0.173      0.059      0.138 
51575.0720     -0.107      0.013     -0.043      0.014 
51576.2500     -0.034      0.056     -0.080      0.059 
51577.9990     -0.132      0.063     -0.059      0.070 
51582.0000     -0.578      0.202     -0.204      0.150 
51583.2490     -0.008      0.077     -0.284      0.083 
51584.9990     -0.120      0.097      0.045      0.096 
51589.0830     -0.060      0.059     -0.030      0.056 
51590.2500     -0.113      0.067     -0.137      0.069 
51597.2500     -0.012      0.081     -0.041      0.081 
51604.2510     -0.023      0.080     -0.092      0.069 
51611.2490     -0.064      0.084     -0.145      0.072 
51617.0790     -0.067      0.015     -0.105      0.017 
51618.2500     -0.081      0.081     -0.050      0.088 
51620.0000     -0.452      0.249     -0.005      0.183 
51625.2490      0.067      0.037      0.033      0.030 
51631.0830      0.258      0.085      0.103      0.073 
51632.2500     -0.093      0.071     -0.041      0.072 
51639.2510      0.071      0.109     -0.160      0.112 
51646.2500      0.025      0.092     -0.144      0.081 
51653.2470      0.018      0.034      0.087      0.032 
51659.0840      0.053      0.094      0.015      0.117 
51660.2500     -0.170      0.086     -0.030      0.073 
51667.2510     -0.024      0.122      0.213      0.102 
51673.0830      0.091      0.072      0.055      0.101 
51674.2500     -0.138      0.067     -0.195      0.069 
51675.2670      0.062      0.116     -0.031      0.131 
51680.0000     -0.007      0.318      0.730      0.365 
51681.2490     -0.328      0.092     -0.068      0.091 
51687.0850     -0.038      0.020     -0.164      0.019 
51688.2510     -0.098      0.075     -0.107      0.076 
51695.2510      0.050      0.119     -0.171      0.123 
51702.2500     -0.086      0.074     -0.061      0.082 
51703.9990     -0.065      0.164      0.429      0.252 
51709.2490     -0.191      0.111     -0.092      0.129 
51715.0790     -0.062      0.103     -0.453      0.131 
51716.2500     -0.144      0.078      0.147      0.083 
51723.2490     -0.050      0.085      0.188      0.080 
51731.2500     -0.063      0.106      0.088      0.096 
51732.2870      0.019      0.019      0.120      0.023 
51736.2280     -0.086      0.050      0.050      0.052 
51737.2500     -0.098      0.095     -0.075      0.089 
51738.2670      0.029      0.086     -0.111      0.081 
51744.2510     -0.164      0.064     -0.039      0.059 
51750.0830      0.104      0.074     -0.018      0.075 
51751.2500     -0.082      0.090     -0.136      0.086 
51758.2500     -0.113      0.087     -0.075      0.100 
51764.0010      0.052      0.355      0.412      0.223 
51765.2510      0.038      0.089      0.084      0.080 
51771.0840     -0.122      0.102     -0.116      0.073 
51772.2510     -0.059      0.146      0.028      0.120 
51774.2480      0.184      0.193      0.217      0.285 
51778.2230      0.041      0.044      0.151      0.038 
51779.2500     -0.103      0.082      0.006      0.078 
51780.2720     -0.034      0.063     -0.093      0.058 
51786.2510     -0.458      0.109      0.216      0.115 
51787.3350     -0.105      0.136      0.379      0.184 
51792.0000     -0.176      0.256      0.119      0.169 
51793.2490     -0.368      0.153      0.434      0.177 
51800.2510      0.185      0.099      0.072      0.101 
51802.0760      0.184      0.109     -0.109      0.097 
51806.2270      0.011      0.044      0.149      0.039 
51807.2490      0.065      0.072      0.084      0.066 
51808.2660      0.131      0.070     -0.052      0.061 
51814.2510      0.027      0.081      0.055      0.078 
51820.1640     -0.116      0.091      0.073      0.111 
51821.2490      0.156      0.071      0.121      0.065 
51828.2500      0.000      0.111      0.194      0.101 
51829.2690      0.136      0.068     -0.133      0.090 
51834.1630     -0.023      0.082     -0.142      0.094 
51835.2500      0.096      0.069      0.127      0.075 
51836.2670     -0.065      0.065      0.066      0.064 
51841.0830     -0.002      0.020      0.020      0.019 
51842.2510     -0.079      0.071      0.114      0.070 
51848.2270      0.111      0.051      0.118      0.046 
51849.2510      0.018      0.086      0.110      0.081 
51850.2670      0.048      0.116      0.096      0.097 
51851.2870      0.184      0.102      0.039      0.099 
51856.2510     -0.159      0.157     -0.108      0.186 
51862.0820      0.255      0.087     -0.284      0.082 
51870.2490      0.131      0.070     -0.075      0.068 
51876.2260      0.218      0.065      0.275      0.056 
51877.2490      0.066      0.079      0.106      0.082 
51883.0830      0.182      0.015     -0.039      0.014 
51884.2510      0.074      0.088     -0.017      0.074 
51885.9990      0.307      0.203      0.090      0.243 
51890.2280      0.365      0.088     -0.011      0.081 
51891.2500      0.215      0.082      0.126      0.082 
51892.2660      0.220      0.057      0.066      0.064 
51897.0830      0.129      0.062      0.112      0.080 
51898.2500      0.208      0.073     -0.074      0.068 
51906.2490      0.174      0.093     -0.221      0.091 
51912.2500      0.130      0.068     -0.076      0.060 
51918.0830      0.279      0.064     -0.155      0.072 
51919.2500      0.223      0.065     -0.214      0.061 
51920.2660      0.106      0.069     -0.246      0.077 
51926.2500      0.052      0.076     -0.329      0.059 
51927.3330      0.477      0.204      0.112      0.178 
51932.2250      0.174      0.044     -0.181      0.045 
51933.2500      0.199      0.068     -0.153      0.073 
51934.2670      0.025      0.066     -0.278      0.064 
51939.0830      0.099      0.016     -0.197      0.015 
51940.2490      0.329      0.072     -0.080      0.069 
51946.2250      0.311      0.063     -0.075      0.057 
51947.2490      0.116      0.082     -0.189      0.076 
51948.2670      0.193      0.055     -0.230      0.055 
51954.2490      0.079      0.069     -0.204      0.061 
51955.2670      0.136      0.148      0.163      0.183 
51960.0810      0.269      0.117      0.107      0.110 
51961.2510      0.305      0.066     -0.032      0.065 
51962.2650      0.315      0.054     -0.132      0.051 
51967.1660     -0.353      0.244     -0.153      0.173 
51968.2460      0.021      0.069     -0.288      0.073 
51974.2240      0.191      0.033     -0.185      0.038 
51975.2480      0.198      0.097     -0.213      0.084 
51976.2670      0.189      0.056     -0.162      0.053 
51981.0810      0.142      0.016     -0.200      0.018 
51982.2460      0.105      0.067     -0.253      0.062 
51988.0830      0.345      0.081     -0.224      0.066 
51989.2450     -0.039      0.133     -0.335      0.118 
51990.2660      0.157      0.052     -0.174      0.046 
51995.2240      0.019      0.066     -0.298      0.060 
51996.2480     -0.018      0.075     -0.224      0.074 
51997.2660     -0.047      0.059     -0.370      0.065 
52002.0830      0.202      0.074     -0.249      0.060 
52003.2470     -0.042      0.061     -0.256      0.062 
52004.2670      0.095      0.055     -0.320      0.054 
52009.1670      0.009      0.016     -0.246      0.015 
52010.2470     -0.047      0.054     -0.222      0.059 
52016.2260      0.059      0.033     -0.258      0.035 
52017.2490      0.089      0.062     -0.222      0.064 
52018.2670     -0.001      0.060     -0.168      0.060 
52024.2490     -0.072      0.058     -0.180      0.060 
52031.2470     -0.053      0.060     -0.230      0.061 
52032.2650      0.074      0.062     -0.302      0.064 
52037.2260     -0.247      0.100     -0.073      0.106 
52038.2470     -0.233      0.051     -0.416      0.058 
52039.2720     -0.181      0.022     -0.328      0.020 
52044.2260     -0.098      0.054     -0.261      0.055 
52045.2480     -0.098      0.065     -0.403      0.072 
52046.2650     -0.179      0.052     -0.333      0.054 
52048.0820     -0.244      0.257     -0.073      0.246 
52051.2250     -0.318      0.058     -0.134      0.056 
52052.2460     -0.113      0.055     -0.258      0.060 
52054.0780      0.013      0.069     -0.189      0.080 
52059.2490     -0.059      0.070     -0.088      0.080 
52060.2660     -0.151      0.062     -0.357      0.063 
52065.0810     -0.086      0.064     -0.190      0.072 
52066.2470     -0.154      0.055     -0.279      0.060 
52072.2260     -0.066      0.066     -0.101      0.056 
52073.2480     -0.258      0.070     -0.332      0.080 
52074.2660     -0.232      0.058     -0.299      0.064 
52078.9970     -0.261      0.132      0.092      0.174 
52080.2470     -0.130      0.082     -0.058      0.082 
52081.2660      0.046      0.053     -0.060      0.053 
52086.2240     -0.144      0.080     -0.052      0.071 
52087.2470     -0.218      0.089     -0.170      0.081 
52088.2670      0.085      0.068      0.035      0.072 
52093.2480     -0.082      0.068     -0.125      0.062 
52094.2670     -0.223      0.072     -0.187      0.063 
52096.0810     -0.156      0.018     -0.165      0.016 
52100.2240     -0.113      0.046     -0.265      0.044 
52101.2480     -0.226      0.068     -0.142      0.066 
52102.2660     -0.353      0.061     -0.192      0.061 
52107.2260     -0.094      0.169      0.102      0.135 
52108.2480     -0.141      0.080     -0.038      0.072 
52109.2670     -0.198      0.061     -0.011      0.060 
52114.0800     -0.032      0.079      0.110      0.063 
